Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category,Expense Category Numeric,Predicted Expense Category Numeric
25223,13916,11307,55.17186695,44.82813305,Housing,3,1
12495,5704,6791,45.6502601,54.3497399,Housing,3,3
23342,3860,19482,16.53671493,83.46328507,Housing,3,3
78331,43262,35069,55.22973025,44.77026975,Transportation,4,4
129003,29199,99804,22.63435734,77.36564266,Healthcare,2,2
74627,20467,54160,27.42573063,72.57426937,Transportation,4,4
14883,6052,8831,40.66384465,59.33615535,Housing,3,3
22099,11399,10700,51.58151953,48.41848047,Housing,3,3
133573,65869,67704,49.31310969,50.68689031,Healthcare,2,4
125079,39422,85657,31.51768083,68.48231917,Healthcare,2,2
11506,5347,6159,46.47140622,53.52859378,Housing,3,3
20683,5348,15335,25.856984,74.143016,Housing,3,3
31523,6908,24615,21.91415792,78.08584208,Food,1,1
228346,2101,226245,0.920094944,99.07990506,Entertainment,0,0
216451,24980,191471,11.54071822,88.45928178,Entertainment,0,0
11324,1803,9521,15.92193571,84.07806429,Housing,3,3
152697,45232,107465,29.62206199,70.37793801,Healthcare,2,0
11231,4301,6930,38.29578844,61.70421156,Housing,3,3
179303,40191,139112,22.4151297,77.5848703,Healthcare,2,0
175406,57215,118191,32.61861054,67.38138946,Healthcare,2,0
145146,61096,84050,42.09278933,57.90721067,Healthcare,2,2
48214,17058,31156,35.37976521,64.62023479,Food,1,1
34853,19547,15306,56.08412475,43.91587525,Food,1,1
31220,9724,21496,31.14670083,68.85329917,Food,1,1
109326,1361,107965,1.244900573,98.75509943,Transportation,4,2
35041,3232,31809,9.223481065,90.77651893,Food,1,1
28115,7028,21087,24.99733238,75.00266762,Housing,3,1
122888,55651,67237,45.28595144,54.71404856,Healthcare,2,4
120773,53173,67600,44.02722463,55.97277537,Healthcare,2,4
130647,25134,105513,19.23809961,80.76190039,Healthcare,2,2
28673,6086,22587,21.22554319,78.77445681,Housing,3,1
30001,2903,27098,9.676344122,90.32365588,Food,1,1
199173,69021,130152,34.65379344,65.34620656,Entertainment,0,0
99570,53522,46048,53.7531385,46.2468615,Transportation,4,4
15880,4703,11177,29.61586902,70.38413098,Housing,3,3
10041,3705,6336,36.89871527,63.10128473,Housing,3,3
205634,9993,195641,4.859604929,95.14039507,Entertainment,0,0
63507,30566,32941,48.13012739,51.86987261,Transportation,4,4
26761,10077,16684,37.65554351,62.34445649,Housing,3,1
144161,10852,133309,7.52769473,92.47230527,Healthcare,2,2
240275,56983,183292,23.71574238,76.28425762,Entertainment,0,0
238417,44731,193686,18.76166549,81.23833451,Entertainment,0,0
156525,10146,146379,6.482031624,93.51796838,Healthcare,2,0
233201,65305,167896,28.00373926,71.99626074,Entertainment,0,0
240485,21830,218655,9.07748924,90.92251076,Entertainment,0,0
245687,37784,207903,15.37891708,84.62108292,Entertainment,0,0
156372,2882,153490,1.843040954,98.15695905,Healthcare,2,0
24109,10259,13850,42.55257373,57.44742627,Housing,3,3
42798,4933,37865,11.52623954,88.47376046,Food,1,1
133380,60258,73122,45.17768781,54.82231219,Healthcare,2,2
11343,4436,6907,39.1078198,60.8921802,Housing,3,3
133727,6381,127346,4.771661669,95.22833833,Healthcare,2,2
17820,7225,10595,40.54433221,59.45566779,Housing,3,3
53150,11434,41716,21.51269991,78.48730009,Food,1,4
247986,8272,239714,3.335672175,96.66432782,Entertainment,0,0
25888,2251,23637,8.695148331,91.30485167,Housing,3,1
76498,17576,58922,22.97576407,77.02423593,Transportation,4,4
134268,59632,74636,44.4126672,55.5873328,Healthcare,2,2
38884,17838,21046,45.87490999,54.12509001,Food,1,1
82249,532,81717,0.646816375,99.35318363,Transportation,4,4
161782,22001,139781,13.59916431,86.40083569,Healthcare,2,0
205573,23900,181673,11.62604038,88.37395962,Entertainment,0,0
196061,20807,175254,10.61251345,89.38748655,Entertainment,0,0
143030,41915,101115,29.3050409,70.6949591,Healthcare,2,2
84160,23615,60545,28.05964829,71.94035171,Transportation,4,4
11413,5455,5958,47.79637256,52.20362744,Housing,3,3
26298,4851,21447,18.44626968,81.55373032,Housing,3,1
51282,22928,28354,44.70964471,55.29035529,Food,1,4
239412,61744,177668,25.7898518,74.2101482,Entertainment,0,0
202210,45393,156817,22.44844469,77.55155531,Entertainment,0,0
193382,9749,183633,5.041317186,94.95868281,Entertainment,0,0
49587,6929,42658,13.97342045,86.02657955,Food,1,4
31831,2465,29366,7.744023122,92.25597688,Food,1,1
51500,22754,28746,44.18252427,55.81747573,Food,1,4
41779,15036,26743,35.98937265,64.01062735,Food,1,1
202251,13977,188274,6.910719848,93.08928015,Entertainment,0,0
75297,16666,58631,22.13368394,77.86631606,Transportation,4,4
23375,10997,12378,47.0459893,52.9540107,Housing,3,3
185640,20542,165098,11.06550312,88.93449688,Entertainment,0,0
11372,4496,6876,39.53570172,60.46429828,Housing,3,3
124518,26970,97548,21.65951911,78.34048089,Healthcare,2,2
41767,9419,32348,22.55129648,77.44870352,Food,1,1
58373,7090,51283,12.14602642,87.85397358,Food,1,4
80001,13517,66484,16.8960388,83.1039612,Transportation,4,4
49993,28831,21162,57.67007381,42.32992619,Food,1,1
121557,61389,60168,50.50223352,49.49776648,Healthcare,2,4
51991,1998,49993,3.842972822,96.15702718,Food,1,4
97277,56665,40612,58.25117962,41.74882038,Transportation,4,4
25375,4970,20405,19.5862069,80.4137931,Housing,3,1
67379,26757,40622,39.71118598,60.28881402,Transportation,4,4
179291,52863,126428,29.48446938,70.51553062,Healthcare,2,0
217264,41314,175950,19.01557552,80.98442448,Entertainment,0,0
12880,5325,7555,41.3431677,58.6568323,Housing,3,3
49479,15996,33483,32.32886679,67.67113321,Food,1,1
30912,5860,25052,18.95703934,81.04296066,Food,1,1
75173,12849,62324,17.09257313,82.90742687,Transportation,4,4
34950,13604,21346,38.9241774,61.0758226,Food,1,1
180650,28873,151777,15.98283975,84.01716025,Entertainment,0,0
78448,4152,74296,5.292677952,94.70732205,Transportation,4,4
22940,4050,18890,17.65475153,82.34524847,Housing,3,3
28771,14271,14500,49.60202982,50.39797018,Housing,3,1
107250,57139,50111,53.27645688,46.72354312,Transportation,4,4
34672,6323,28349,18.23661744,81.76338256,Food,1,1
107333,51788,55545,48.24983929,51.75016071,Transportation,4,4
233970,1808,232162,0.772748643,99.22725136,Entertainment,0,0
12842,5632,7210,43.85609718,56.14390282,Housing,3,3
135062,25931,109131,19.19933068,80.80066932,Healthcare,2,2
187930,32854,155076,17.48204119,82.51795881,Entertainment,0,0
230696,24361,206335,10.5597843,89.4402157,Entertainment,0,0
205508,53110,152398,25.84327617,74.15672383,Entertainment,0,0
17099,3327,13772,19.4572782,80.5427218,Housing,3,3
54827,4257,50570,7.764422638,92.23557736,Food,1,4
36322,8819,27503,24.28005066,75.71994934,Food,1,1
162893,65700,97193,40.33322488,59.66677512,Healthcare,2,0
36863,365,36498,0.990152728,99.00984727,Food,1,1
27980,7601,20379,27.16583274,72.83416726,Housing,3,1
27730,6648,21082,23.97403534,76.02596466,Housing,3,1
233940,43915,190025,18.77190733,81.22809267,Entertainment,0,0
121797,17399,104398,14.28524512,85.71475488,Healthcare,2,2
22903,4793,18110,20.92738942,79.07261058,Housing,3,3
18681,764,17917,4.089716825,95.91028318,Housing,3,3
227188,11114,216074,4.891983732,95.10801627,Entertainment,0,0
226151,29298,196853,12.955061,87.044939,Entertainment,0,0
21136,4563,16573,21.58875852,78.41124148,Housing,3,3
82416,8085,74331,9.809988352,90.19001165,Transportation,4,4
26497,2716,23781,10.25021701,89.74978299,Housing,3,1
139604,61920,77684,44.35402997,55.64597003,Healthcare,2,2
224274,63904,160370,28.49371751,71.50628249,Entertainment,0,0
185824,40534,145290,21.81311348,78.18688652,Entertainment,0,0
128562,298,128264,0.231794776,99.76820522,Healthcare,2,2
16027,9438,6589,58.88812629,41.11187371,Housing,3,3
80065,47908,32157,59.83638294,40.16361706,Transportation,4,4
40008,18420,21588,46.04079184,53.95920816,Food,1,1
138768,25646,113122,18.48120604,81.51879396,Healthcare,2,2
228289,69967,158322,30.64843247,69.35156753,Entertainment,0,0
146938,22427,124511,15.2629,84.7371,Healthcare,2,2
20382,2266,18116,11.11765283,88.88234717,Housing,3,3
123854,41483,82371,33.49346812,66.50653188,Healthcare,2,2
120676,7376,113300,6.112234413,93.88776559,Healthcare,2,2
200447,28061,172386,13.99921176,86.00078824,Entertainment,0,0
35405,13221,22184,37.34218331,62.65781669,Food,1,1
68496,40941,27555,59.77137351,40.22862649,Transportation,4,4
58133,14654,43479,25.20771335,74.79228665,Food,1,4
170615,25407,145208,14.89142221,85.10857779,Healthcare,2,0
20048,8195,11853,40.87689545,59.12310455,Housing,3,3
26411,2292,24119,8.678202264,91.32179774,Housing,3,1
37400,10989,26411,29.38235294,70.61764706,Food,1,1
84434,33441,50993,39.60608286,60.39391714,Transportation,4,4
25224,6833,18391,27.08928005,72.91071995,Housing,3,1
110664,39384,71280,35.58880937,64.41119063,Transportation,4,2
86790,39127,47663,45.08238276,54.91761724,Transportation,4,4
104038,51763,52275,49.75393606,50.24606394,Transportation,4,4
114383,7412,106971,6.479983914,93.52001609,Transportation,4,2
217520,39890,177630,18.33854358,81.66145642,Entertainment,0,0
101649,19243,82406,18.9308306,81.0691694,Transportation,4,2
54371,22567,31804,41.50558202,58.49441798,Food,1,4
92512,41263,51249,44.60286233,55.39713767,Transportation,4,4
249540,62104,187436,24.8873928,75.1126072,Entertainment,0,0
146320,43849,102471,29.96787862,70.03212138,Healthcare,2,2
218415,24667,193748,11.29363826,88.70636174,Entertainment,0,0
14224,1089,13135,7.656074241,92.34392576,Housing,3,3
72710,36079,36631,49.62040985,50.37959015,Transportation,4,4
51957,28068,23889,54.02159478,45.97840522,Food,1,4
55257,268,54989,0.485006425,99.51499358,Food,1,4
58718,1848,56870,3.14724616,96.85275384,Food,1,4
136907,12872,124035,9.402002819,90.59799718,Healthcare,2,2
219731,188,219543,0.085559161,99.91444084,Entertainment,0,0
179870,50141,129729,27.87624395,72.12375605,Healthcare,2,0
35625,3617,32008,10.15298246,89.84701754,Food,1,1
86989,32646,54343,37.52888296,62.47111704,Transportation,4,4
62128,18637,43491,29.99774659,70.00225341,Transportation,4,4
118216,48586,69630,41.09934357,58.90065643,Transportation,4,4
163503,61155,102348,37.40298343,62.59701657,Healthcare,2,0
151531,61193,90338,40.38315592,59.61684408,Healthcare,2,0
93939,45599,48340,48.54107453,51.45892547,Transportation,4,4
11279,269,11010,2.384963206,97.61503679,Housing,3,3
109166,8551,100615,7.833024935,92.16697507,Transportation,4,2
64670,28627,36043,44.26627493,55.73372507,Transportation,4,4
35072,8127,26945,23.1723312,76.8276688,Food,1,1
36437,5675,30762,15.57482778,84.42517222,Food,1,1
107082,53490,53592,49.95237295,50.04762705,Transportation,4,4
180531,20309,160222,11.24959148,88.75040852,Entertainment,0,0
20242,2871,17371,14.18338109,85.81661891,Housing,3,3
116740,63257,53483,54.1862258,45.8137742,Transportation,4,4
57472,27850,29622,48.45837973,51.54162027,Food,1,4
243542,7554,235988,3.101723727,96.89827627,Entertainment,0,0
195609,15131,180478,7.735329152,92.26467085,Entertainment,0,0
36394,3974,32420,10.91938232,89.08061768,Food,1,1
103374,34214,69160,33.09729719,66.90270281,Transportation,4,2
157518,44066,113452,27.97521553,72.02478447,Healthcare,2,0
99321,39978,59343,40.25130637,59.74869363,Transportation,4,4
152490,57926,94564,37.98675323,62.01324677,Healthcare,2,0
137852,50934,86918,36.94832139,63.05167861,Healthcare,2,2
133431,60294,73137,45.18740023,54.81259977,Healthcare,2,2
39040,12079,26961,30.94006148,69.05993852,Food,1,1
169198,19365,149833,11.44517075,88.55482925,Healthcare,2,0
195196,62084,133112,31.80597963,68.19402037,Entertainment,0,0
233715,61209,172506,26.18958989,73.81041011,Entertainment,0,0
58247,2225,56022,3.819939224,96.18006078,Food,1,4
35608,11988,23620,33.66659178,66.33340822,Food,1,1
94188,14418,79770,15.30768251,84.69231749,Transportation,4,4
121681,3569,118112,2.933079117,97.06692088,Healthcare,2,2
88365,45592,42773,51.59508855,48.40491145,Transportation,4,4
232340,8618,223722,3.709219248,96.29078075,Entertainment,0,0
29550,16167,13383,54.7106599,45.2893401,Housing,3,1
155303,50048,105255,32.22603556,67.77396444,Healthcare,2,0
242602,17440,225162,7.188728865,92.81127114,Entertainment,0,0
90673,49094,41579,54.144012,45.855988,Transportation,4,4
204796,23161,181635,11.30930292,88.69069708,Entertainment,0,0
18169,9867,8302,54.30678628,45.69321372,Housing,3,3
179694,48877,130817,27.20012911,72.79987089,Healthcare,2,0
195877,49472,146405,25.25666617,74.74333383,Entertainment,0,0
230410,37814,192596,16.41161408,83.58838592,Entertainment,0,0
45444,25771,19673,56.70935657,43.29064343,Food,1,1
183419,65665,117754,35.80054411,64.19945589,Entertainment,0,0
42463,9986,32477,23.51694416,76.48305584,Food,1,1
33482,9719,23763,29.02753718,70.97246282,Food,1,1
166091,20605,145486,12.40584981,87.59415019,Healthcare,2,0
24122,7779,16343,32.24856977,67.75143023,Housing,3,3
152104,65111,86993,42.80689528,57.19310472,Healthcare,2,0
46135,27324,18811,59.22618403,40.77381597,Food,1,1
146553,60892,85661,41.54947357,58.45052643,Healthcare,2,2
45465,5321,40144,11.70350819,88.29649181,Food,1,1
80037,27987,52050,34.9675775,65.0324225,Transportation,4,4
149511,59398,90113,39.72818054,60.27181946,Healthcare,2,2
168325,49014,119311,29.11866924,70.88133076,Healthcare,2,0
48879,9109,39770,18.63581497,81.36418503,Food,1,1
70308,10798,59510,15.35813848,84.64186152,Transportation,4,4
110753,58135,52618,52.49067745,47.50932255,Transportation,4,4
30402,18194,12208,59.84474706,40.15525294,Food,1,1
223308,52914,170394,23.69552367,76.30447633,Entertainment,0,0
89036,30316,58720,34.04914866,65.95085134,Transportation,4,4
246636,29834,216802,12.09636874,87.90363126,Entertainment,0,0
232782,11461,221321,4.923490648,95.07650935,Entertainment,0,0
200858,16044,184814,7.987732627,92.01226737,Entertainment,0,0
29086,16317,12769,56.09915423,43.90084577,Housing,3,1
16090,3672,12418,22.82162834,77.17837166,Housing,3,3
154934,45196,109738,29.17113093,70.82886907,Healthcare,2,0
199303,68489,130814,34.36425944,65.63574056,Entertainment,0,0
45509,632,44877,1.388736294,98.61126371,Food,1,4
130210,39748,90462,30.52607327,69.47392673,Healthcare,2,2
16393,2214,14179,13.50576466,86.49423534,Housing,3,3
138906,53359,85547,38.41374743,61.58625257,Healthcare,2,2
35098,1700,33398,4.843580831,95.15641917,Food,1,1
11534,5489,6045,47.5897347,52.4102653,Housing,3,3
107805,41620,66185,38.60674366,61.39325634,Transportation,4,2
129298,13540,115758,10.47193305,89.52806695,Healthcare,2,2
138984,43016,95968,30.95032522,69.04967478,Healthcare,2,2
14436,2429,12007,16.82599058,83.17400942,Housing,3,3
149095,10724,138371,7.192729468,92.80727053,Healthcare,2,2
140212,373,139839,0.266025732,99.73397427,Healthcare,2,2
74695,24113,50582,32.28194658,67.71805342,Transportation,4,4
74649,15101,59548,20.22933998,79.77066002,Transportation,4,4
146159,61333,84826,41.96320446,58.03679554,Healthcare,2,2
50804,7235,43569,14.24100465,85.75899535,Food,1,4
46501,25153,21348,54.09130986,45.90869014,Food,1,1
215083,52642,162441,24.4752026,75.5247974,Entertainment,0,0
55757,22910,32847,41.08901125,58.91098875,Food,1,4
56220,29406,26814,52.30522946,47.69477054,Food,1,4
161354,1902,159452,1.17877462,98.82122538,Healthcare,2,0
23796,12843,10953,53.97125567,46.02874433,Housing,3,3
128489,3053,125436,2.376078886,97.62392111,Healthcare,2,2
111143,10504,100639,9.450887595,90.5491124,Transportation,4,2
33831,4501,29330,13.30436582,86.69563418,Food,1,1
59302,20992,38310,35.39846885,64.60153115,Food,1,4
25024,3467,21557,13.85469949,86.14530051,Housing,3,1
71620,22963,48657,32.06227311,67.93772689,Transportation,4,4
34653,8626,26027,24.8925057,75.1074943,Food,1,1
236420,19250,217170,8.142289146,91.85771085,Entertainment,0,0
134142,15244,118898,11.36407687,88.63592313,Healthcare,2,2
88724,22359,66365,25.20062215,74.79937785,Transportation,4,4
14618,792,13826,5.417977836,94.58202216,Housing,3,3
15034,3862,11172,25.68843954,74.31156046,Housing,3,3
55332,12728,42604,23.00296393,76.99703607,Food,1,4
194832,25765,169067,13.22421368,86.77578632,Entertainment,0,0
20832,652,20180,3.129800307,96.87019969,Housing,3,3
10260,1874,8386,18.26510721,81.73489279,Housing,3,3
101502,50456,51046,49.70936533,50.29063467,Transportation,4,4
31330,4527,26803,14.44940951,85.55059049,Food,1,1
25201,4243,20958,16.83663347,83.16336653,Housing,3,1
197659,33845,163814,17.12292382,82.87707618,Entertainment,0,0
74954,11149,63805,14.87445633,85.12554367,Transportation,4,4
115124,48505,66619,42.13283069,57.86716931,Transportation,4,4
24826,11273,13553,45.40803996,54.59196004,Housing,3,3
248832,18141,230691,7.290461034,92.70953897,Entertainment,0,0
153351,6040,147311,3.938676631,96.06132337,Healthcare,2,0
157668,12188,145480,7.730167187,92.26983281,Healthcare,2,0
248100,37050,211050,14.93349456,85.06650544,Entertainment,0,0
39947,201,39746,0.503166696,99.4968333,Food,1,1
35991,14067,21924,39.08477119,60.91522881,Food,1,1
55596,13059,42537,23.48909994,76.51090006,Food,1,4
41992,8769,33223,20.88254906,79.11745094,Food,1,1
21597,10885,10712,50.40051859,49.59948141,Housing,3,3
122680,38720,83960,31.56178676,68.43821324,Healthcare,2,2
10979,441,10538,4.016759268,95.98324073,Housing,3,3
149205,10652,138553,7.139170939,92.86082906,Healthcare,2,2
176815,30439,146376,17.2151684,82.7848316,Healthcare,2,0
177227,19166,158061,10.8143793,89.1856207,Healthcare,2,0
14638,5766,8872,39.39062713,60.60937287,Housing,3,3
164573,14300,150273,8.689153142,91.31084686,Healthcare,2,0
235945,41978,193967,17.79143444,82.20856556,Entertainment,0,0
107479,16973,90506,15.79192214,84.20807786,Transportation,4,2
26002,9441,16561,36.30874548,63.69125452,Housing,3,1
37132,18533,18599,49.91112787,50.08887213,Food,1,1
107717,33335,74382,30.9468329,69.0531671,Transportation,4,2
72586,24532,48054,33.79715097,66.20284903,Transportation,4,4
158501,15691,142810,9.899622084,90.10037792,Healthcare,2,0
134722,51852,82870,38.48814596,61.51185404,Healthcare,2,2
199952,27698,172254,13.85232456,86.14767544,Entertainment,0,0
156042,34455,121587,22.08059369,77.91940631,Healthcare,2,0
118256,26725,91531,22.59927615,77.40072385,Transportation,4,2
237892,2710,235182,1.139172398,98.8608276,Entertainment,0,0
49482,19944,29538,40.30556566,59.69443434,Food,1,1
163957,51264,112693,31.26673457,68.73326543,Healthcare,2,0
